"customer_id","last_purchase","frequency","monetary"
"15035","9/11/11 11:08","1","252.73"
"15036","9/28/11 15:42","3","465.55"
"15038","6/5/11 11:14","6","705.49"
"15039","9/9/11 11:15","47","19914.44"
"15041","6/22/11 16:16","1","180.35"
"15042","5/24/11 16:25","1","135.93"
"15043","11/8/11 14:26","1","537"
"15044","9/25/11 11:34","17","7700.23"
"15045","7/11/11 11:33","2","735.66"
"15046","9/4/11 11:54","15","5213.77"
"15047","3/15/11 10:49","1","343.62"
"15048","8/15/11 10:02","4","384.05"
"15049","3/11/11 12:13","1","121.17"
"15050","9/29/11 13:45","3","1782.09"
"15051","7/12/11 15:29","3","1391.61"
"15052","1/24/11 15:52","1","215.78"
"15053","7/6/11 13:06","3","697.79"
"15054","11/27/11 15:02","2","302.1"
"15057","3/9/11 15:17","2","1489.5"
"15058","9/19/11 13:02","11","2124.99"
"15059","8/24/11 13:22","9","1337.72"
"15060","12/1/11 13:47","4","303.09"
"15061","9/27/11 14:07","48","54534.14"
"15062","9/29/11 16:51","4","987.86"
"15063","5/10/11 13:25","1","370.8"
"15065","6/28/11 11:44","4","3158.13"
"15066","10/17/11 13:25","1","893.59"
"15067","9/22/11 13:20","3","1744.76"
"15068","3/28/11 14:27","2","553.36"
"15069","6/13/11 14:16","1","1109.53"
"15070","12/2/10 11:23","1","106.2"
"15071","9/7/11 11:43","2","982.07"
"15073","6/7/11 12:00","3","1043.41"
"15074","8/26/11 14:45","1","748.87"
"15075","9/23/11 12:27","1","773.03"
"15076","6/20/11 8:23","1","880.85"
"15078","9/26/11 13:45","32","9743.11"
"15079","5/11/11 12:45","4","895.61"
"15081","9/14/11 12:29","5","504.8"
"15083","3/28/11 12:18","1","88.2"
"15087","3/3/11 10:34","1","306.94"
"15088","11/18/11 13:14","2","1160.07"
"15089","9/6/11 16:02","6","2420.84"
"15090","2/4/11 14:03","1","381.32"
"15091","10/3/11 12:47","1","480.71"
"15092","5/8/11 14:10","2","457.81"
"15093","8/15/11 9:59","6","4597.02"
"15095","8/28/11 12:01","4","1370.6"
"15096","10/28/11 10:27","1","219.39"
"15097","12/5/11 14:03","1","248.08"
"15098","6/10/11 15:33","3","39916.5"
"15099","9/16/11 13:13","1","410.48"
"15100","12/8/10 12:09","3","876"
"15101","12/15/10 12:54","2","317.53"
"15103","9/14/11 13:54","2","703.36"
"15104","5/27/11 12:29","2","1027.44"
"15105","9/14/11 11:42","7","2298.93"
"15106","7/21/11 17:02","5","1422.52"
"15107","2/1/11 14:46","6","319.5"
"15108","7/21/11 10:24","4","1300.25"
"15109","4/8/11 9:58","1","484.95"
"15110","8/5/11 9:25","4","996.1"
"15111","12/2/10 11:45","3","1567.48"
"15113","11/30/11 8:23","3","3609.33"
"15114","9/7/11 13:30","10","2760.56"
"15115","11/21/11 14:59","1","340.11"
"15116","7/28/11 9:48","4","1352.75"
"15117","8/11/11 11:51","5","1551.78"
"15118","7/28/11 14:54","1","244.8"
"15119","4/8/11 9:08","1","266.4"
"15120","7/29/11 9:48","1","358.82"
"15121","2/24/11 12:41","2","457.72"
"15122","8/17/11 16:48","3","1633.78"
"15123","5/17/11 14:57","2","2199.31"
"15124","6/1/11 9:06","2","184.19"
"15125","8/18/11 17:50","15","11528.48"
"15127","10/5/11 10:30","1","406.53"
"15128","8/5/11 10:31","4","1471"
"15129","8/5/11 12:25","11","3447.4"
"15130","6/23/11 10:15","1","330.11"
"15132","8/26/11 11:47","5","977.93"
"15133","8/4/11 10:44","3","982.42"
"15134","9/28/11 12:33","8","1387.99"
"15135","4/14/11 19:16","1","139.05"
"15136","9/4/11 16:05","4","1286.7"
"15139","4/14/11 11:39","2","178.96"
"15140","9/21/11 12:25","7","2354.25"
"15142","10/24/11 12:51","1","498.74"
"15143","4/28/11 12:03","1","259.45"
"15144","9/8/11 12:20","17","6580.44"
"15145","4/5/11 15:20","4","1194.73"
"15146","6/28/11 12:09","2","1327.16"
"15147","4/13/11 15:57","1","623.5"
"15148","11/29/11 8:21","1","301.29"
"15149","7/29/11 10:58","1","520.8"
"15150","9/27/11 11:06","10","5314.47"
"15152","9/16/11 9:21","13","4745.69"
"15153","11/8/11 17:09","1","329.25"
"15154","9/25/11 16:05","1","296.42"
"15156","12/8/11 18:22","3","961.49"
"15157","7/8/11 13:26","3","1936.07"
"15158","10/25/11 13:53","1","401.4"
"15159","9/11/11 10:58","30","18641.01"
"15160","12/17/10 14:15","1","158.16"
"15163","5/31/11 15:22","2","304.47"
"15164","5/15/11 13:14","3","843.05"
"15165","12/1/10 14:03","1","487.75"
"15167","1/23/11 12:41","1","163"
"15168","11/14/11 11:26","1","106.56"
"15171","1/12/11 15:36","1","1289.5"
"15172","9/30/11 13:15","5","1624.05"
"15174","1/21/11 9:06","1","135.75"
"15175","9/29/11 11:31","1","224.14"
"15178","3/24/11 15:12","1","40.5"
"15179","4/20/11 9:03","5","2206.95"
"15180","12/7/10 14:57","1","87.5"
"15181","6/17/11 13:57","3","689.48"
"15182","7/8/11 13:37","2","622.85"
"15184","6/2/11 12:06","2","406.76"
"15185","9/30/11 14:06","1","310.62"
"15186","6/24/11 14:54","2","411.41"
"15187","9/9/11 10:05","16","4777.18"
"15189","9/9/11 14:18","41","16225.39"
"15192","8/12/11 11:41","3","1044.32"
"15193","10/10/11 8:23","1","499.32"
"15194","9/22/11 18:10","15","7616.53"
"15195","12/7/11 12:20","1","3861"
"15197","4/1/11 11:50","3","1079.61"
"15198","9/8/11 14:42","2","193.64"
"15199","9/6/11 10:12","4","1268.7"
"15201","9/13/11 14:53","5","1236.54"
"15203","9/21/11 12:28","6","1827.8"
"15204","12/17/10 13:49","1","316.58"
"15205","9/15/11 19:36","2","653.24"
"15206","9/1/11 11:41","4","420.3"
"15208","6/29/11 13:51","5","870.12"
"15210","4/28/11 16:11","1","331.18"
"15211","12/9/10 16:08","2","894.41"
"15212","4/12/11 13:45","1","101.8"
"15213","1/25/11 12:21","2","328.35"
"15214","9/25/11 16:06","8","1661.44"
"15215","9/4/11 12:24","3","734.94"
"15216","9/13/11 11:41","1","96.6"
"15218","9/26/11 12:10","11","5756.89"
"15219","6/16/11 16:57","1","305.75"
"15220","8/16/11 14:28","6","1778.96"
"15221","12/8/10 13:08","1","403.25"
"15222","1/25/11 8:03","1","585"
"15223","4/4/11 12:17","2","755.75"
"15224","12/16/10 15:02","2","322.08"
"15225","4/19/11 14:51","1","409.4"
"15226","2/2/11 11:41","1","154.41"
"15227","5/8/11 10:11","5","1219.4"
"15228","8/2/11 12:27","4","3386.71"
"15230","4/14/11 14:39","2","429.6"
"15232","8/18/11 16:27","2","612.06"
"15234","3/8/11 8:53","1","197"
"15235","5/6/11 9:44","12","2247.51"
"15236","2/14/11 10:52","1","321.05"
"15237","9/22/11 15:28","4","1412.32"
"15238","9/5/11 15:26","3","1071.99"
"15239","9/22/11 9:53","2","780.59"
"15240","9/16/11 13:45","5","1706.57"
"15241","9/27/11 14:00","8","1756.44"
"15243","9/26/11 14:12","1","316.68"
"15244","4/5/11 15:12","2","631.57"
"15245","7/28/11 18:56","3","2515.84"
"15246","4/15/11 14:45","2","514.15"
"15247","8/9/11 12:52","1","356"
"15249","9/9/11 11:46","13","6688.46"
"15251","9/9/11 15:53","11","10484.99"
"15252","6/9/11 14:15","2","740.78"
"15253","9/12/11 12:32","5","918.2"
"15254","8/4/11 15:04","1","300.36"
"15255","10/4/11 12:43","1","890.85"
"15256","7/14/11 11:47","1","98.45"
"15257","3/1/11 12:58","1","317.15"
"15258","6/24/11 12:30","2","623.16"
"15260","8/31/11 13:55","7","1810.77"
"15261","7/27/11 15:20","1","254.82"
"15262","1/20/11 12:16","1","178.95"
"15263","8/25/11 10:26","1","156.51"
"15264","10/6/11 13:49","1","393.74"
"15265","7/11/11 14:46","2","1506.12"
"15266","1/5/11 13:40","1","119.3"
"15267","7/7/11 11:36","5","1717.36"
"15269","11/16/11 9:32","1","408.8"
"15270","8/14/11 10:38","7","2379.49"
"15271","9/6/11 9:49","15","2507.07"
"15272","9/14/11 16:36","2","721.94"
"15274","12/5/11 16:57","2","716.57"
"15275","11/2/11 11:20","1","615.14"
"15276","10/4/11 16:39","1","135.31"
"15277","10/24/11 10:08","1","255.9"
"15279","12/20/10 10:48","1","290.51"
"15280","6/20/11 17:14","1","113.12"
"15281","7/26/11 9:23","9","2332.15"
"15286","10/21/11 11:08","1","240.55"
"15287","9/30/11 12:30","2","486.69"
"15288","7/7/11 10:28","5","2306.52"
"15289","7/25/11 11:01","3","939.78"
"15290","9/21/11 14:07","18","7943.22"
"15291","9/6/11 9:15","15","4668.3"
"15292","5/22/11 15:00","1","180.94"
"15296","8/22/11 14:20","6","3672.86"
"15297","11/29/11 16:32","3","641.94"
"15298","9/8/11 8:56","12","4799.9"
"15299","6/28/11 17:01","7","4507.01"
"15300","10/6/11 17:08","1","496.44"
"15301","9/28/11 9:43","12","5070.35"
"15303","2/22/11 13:59","1","574.02"
"15304","9/15/11 8:55","8","694.4"
"15306","9/8/11 12:47","3","1174.35"
"15307","9/5/11 11:38","1","205.3"
"15308","3/10/11 13:08","1","310.47"
"15311","9/6/11 14:38","91","60767.9"
"15312","9/25/11 13:10","4","924.85"
"15313","8/21/11 16:02","1","52"
"15314","5/24/11 14:39","1","327.97"
"15315","8/15/11 15:17","2","570.5"
"15316","1/17/11 11:34","1","165"
"15318","12/6/11 11:30","1","312.62"
"15319","3/1/11 12:48","1","204.5"
"15320","10/26/11 13:27","1","267.13"
"15321","9/30/11 9:40","3","2748.31"
"15322","9/15/11 9:34","1","679.68"
"15325","8/28/11 11:55","1","162.29"
"15326","1/10/11 11:38","1","311.71"
"15327","10/18/11 11:55","1","208.75"
"15329","7/28/11 15:31","3","1049.7"
"15330","11/7/11 17:50","2","714.96"
"15332","12/8/10 14:43","4","1661.06"
"15333","5/15/11 13:27","1","1028.56"
"15334","7/6/11 11:22","3","351.67"
"15335","10/17/11 12:50","1","173.97"
"15339","10/4/11 12:51","2","574.07"
"15341","9/20/11 9:40","1","2020.52"
"15342","8/2/11 10:19","1","406.09"
"15343","9/13/11 13:55","1","364.5"
"15344","9/26/11 14:48","3","563.94"
"15345","10/25/11 11:28","1","393.54"
"15346","1/11/11 11:18","1","252.42"
"15347","12/8/10 15:25","1","201.6"
"15348","9/28/11 13:17","1","158.04"
"15349","7/4/11 16:06","2","473.81"
"15350","12/1/10 13:33","1","115.65"
"15351","9/21/11 15:54","7","1960.11"
"15353","3/30/11 12:15","2","777.02"
"15355","11/10/11 13:44","2","277.05"
"15356","9/29/11 13:11","10","2766.5"
"15358","9/26/11 11:04","22","8347.2"
"15360","10/31/11 9:35","1","427.93"
"15361","12/13/10 9:52","1","418.92"
"15363","12/2/10 12:28","1","326"
"15364","9/5/11 9:46","2","913.19"
"15365","9/4/11 15:37","7","2314.32"
"15366","9/25/11 15:01","2","602.51"
"15367","4/8/11 11:50","4","1877.59"
"15368","11/18/11 14:42","1","446.94"
"15370","9/29/11 13:35","7","2386.05"
"15372","7/25/11 16:39","1","2007.4"
"15373","8/16/11 8:52","12","2415.91"
"15374","8/3/11 9:59","1","168"
"15376","8/14/11 15:39","3","1233.36"
"15379","6/6/11 15:06","7","3703.29"
"15380","9/14/11 15:41","5","1690.26"
"15381","5/10/11 11:55","2","596.85"
"15382","9/16/11 9:27","6","5955.71"
"15384","6/23/11 10:57","2","642.41"
"15385","10/30/11 15:11","1","316.88"
"15386","6/6/11 13:47","1","394.14"
"15388","3/14/11 13:53","1","140.54"
"15389","6/20/11 16:18","1","500"
"15392","9/12/11 10:01","4","1535.53"
"15393","3/3/11 16:58","2","231.86"
"15394","9/22/11 15:51","4","2183.54"
"15395","1/18/11 12:40","1","107.45"
"15396","8/19/11 10:56","1","288.18"
"15397","2/23/11 9:25","1","94"
"15398","9/22/11 14:56","2","1345.53"
"15399","9/21/11 15:57","3","815.77"
"15400","9/8/11 13:57","5","716.2"
"15402","7/14/11 12:17","2","626.77"
"15405","6/3/11 14:44","1","349.1"
"15406","2/11/11 16:20","2","510.71"
"15407","6/9/11 11:32","4","1056.44"
"15408","3/20/11 15:02","1","267.18"
"15410","9/16/11 14:47","8","3450.84"
"15411","9/30/11 14:07","4","1358.88"
"15412","6/21/11 15:24","1","190.53"
"15414","4/11/11 13:45","3","774.9"
"15415","1/30/11 14:13","1","572.81"
"15416","7/7/11 18:29","4","3984.32"
"15417","9/15/11 15:26","1","508.8"
"15419","11/15/11 9:23","1","135.86"
"15421","5/8/11 14:02","4","950.36"
"15422","1/20/11 16:17","2","97.7"
"15423","11/1/11 14:01","1","43.5"
"15424","3/30/11 13:02","2","383.34"
"15426","3/27/11 16:05","5","1447.39"
"15427","11/6/11 14:29","3","1483.14"
"15428","11/24/11 16:54","1","93.78"
"15429","9/25/11 13:42","2","397.35"
"15432","11/16/11 16:30","1","171.19"
"15433","5/10/11 10:45","2","533.3"
"15434","8/24/11 16:24","5","1041.48"
"15435","11/17/11 16:39","1","149.29"
"15436","4/19/11 16:52","3","1122.53"
"15437","3/22/11 13:11","1","200.16"
"15438","7/31/11 14:19","1","156.58"
"15440","7/26/11 14:27","3","383.68"
"15442","4/5/11 12:24","1","594"
"15443","9/27/11 11:58","7","3236.91"
"15444","11/30/11 17:37","2","1418.26"
"15445","3/20/11 15:06","1","113.5"
"15447","1/13/11 11:26","1","155.17"
"15448","1/31/11 10:42","1","494.64"
"15449","6/7/11 16:42","3","974.52"
"15450","11/9/11 17:11","1","429.84"
"15452","9/29/11 14:08","3","538.73"
"15453","9/8/11 15:05","7","1388.37"
"15454","12/12/10 14:21","1","179.1"
"15456","3/1/11 13:51","3","447.22"
"15457","3/22/11 15:31","1","237.07"
"15458","11/14/11 13:08","1","161.64"
"15460","12/20/10 16:08","1","216.76"
"15462","9/6/11 13:11","3","234.6"
"15463","11/10/11 12:57","1","126.14"
"15464","1/5/11 15:56","1","1048.85"
"15465","9/18/11 10:19","18","7354.62"
"15466","9/15/11 14:08","1","334.53"
"15467","7/17/11 15:24","3","524.88"
"15468","10/19/11 13:49","2","467.51"
"15469","8/11/11 16:54","2","538.55"
"15471","12/7/11 14:12","1","469.48"
"15472","8/18/11 15:17","1","371.56"
"15473","11/25/11 15:15","7","1771.2"
"15475","9/23/11 15:20","1","454.11"
"15478","10/30/11 14:19","2","1441.42"
"15480","8/15/11 14:32","1","905.5"
"15482","6/27/11 10:29","12","11054.96"
"15483","7/1/11 13:07","4","233.81"
"15484","9/22/11 13:31","4","3594.31"
"15485","12/1/10 13:23","3","2575"
"15488","9/8/11 10:11","1","91.32"
"15489","5/12/11 12:54","3","1134.28"
"15491","9/5/11 15:56","6","3100.09"
"15492","9/26/11 14:02","2","659.46"
"15493","7/13/11 11:19","5","2001.8"
"15494","8/10/11 15:29","2","1299.23"
"15497","11/22/11 11:51","2","1262.2"
"15498","9/16/11 9:56","27","13316.4"
"15500","9/19/11 13:47","4","1131.56"
"15502","9/11/11 11:58","12","10384.93"
"15503","12/12/10 10:57","1","147.09"
"15504","9/19/11 13:45","1","52.83"
"15505","9/16/11 12:27","5","3610.96"
"15506","7/24/11 11:45","3","979.26"
"15507","6/21/11 11:19","1","492.36"
"15508","6/3/11 15:43","6","1000.27"
"15510","1/13/11 12:10","1","250"
"15511","9/15/11 15:05","5","909.23"
"15512","7/7/11 10:20","2","121"
"15513","9/6/11 9:53","19","14758.22"
"15514","4/28/11 12:06","11","4139.46"
"15516","10/26/11 10:51","3","62.43"
"15517","4/20/11 14:02","1","267.03"
"15518","8/7/11 13:08","8","1942.45"
"15520","12/8/11 10:58","1","343.5"
"15521","9/6/11 10:04","8","3000.2"
"15522","9/13/11 12:26","2","398.84"
"15523","9/16/11 16:29","1","412.01"
"15524","11/15/11 12:09","1","440"
"15525","12/7/11 14:43","3","825.92"
"15526","11/6/11 15:04","2","148.44"
"15527","9/11/11 12:56","8","2429.78"
"15528","3/30/11 16:14","1","229.33"
"15529","9/13/11 11:14","11","3995.23"
"15530","7/13/11 12:15","4","1502.35"
"15531","12/1/11 18:43","2","2007.44"
"15532","7/31/11 13:13","4","1580.93"
"15533","9/18/11 13:40","3","807.57"
"15535","6/19/11 16:02","4","536.4"
"15537","6/29/11 13:10","1","110.92"
"15539","12/2/11 13:36","1","538.46"
"15540","11/28/11 13:51","1","213.3"
"15541","8/17/11 14:58","1","85.13"
"15543","2/24/11 15:26","1","127.86"
"15544","8/12/11 9:10","9","3546.71"
"15545","12/3/10 17:28","2","292.72"
"15547","9/18/11 14:27","14","4954.84"
"15549","9/23/11 16:22","3","1693.26"
"15550","8/25/11 15:18","4","575.63"
"15551","11/3/11 12:37","1","436.06"
"15552","5/6/11 14:47","1","90.12"
"15553","10/10/11 14:02","1","437.23"
"15554","3/7/11 9:00","1","217.2"
"15555","9/22/11 17:07","16","4805.17"
"15556","11/15/11 16:08","1","279.77"
"15557","11/11/11 12:46","1","473.65"
"15561","7/13/11 11:20","4","800.59"
"15562","12/23/10 9:55","1","134.55"
"15563","5/23/11 11:44","4","1400.44"
"15565","9/30/11 10:44","2","173.16"
"15567","11/21/11 10:48","1","186.01"
"15568","9/27/11 14:37","3","758.29"
"15569","8/28/11 10:15","5","1375.71"
"15570","7/21/11 12:29","12","4165.52"
"15571","9/22/11 13:15","4","650.43"
"15572","8/22/11 10:44","7","2552.86"
"15573","9/15/11 12:16","2","607.45"
"15574","6/15/11 12:01","4","702.25"
"15576","11/2/11 12:03","1","940.67"
"15577","7/11/11 17:03","3","258.88"
"15578","6/30/11 13:03","1","127.1"
"15579","10/2/11 12:45","2","348.6"
"15581","8/9/11 13:44","13","3679.97"
"15582","8/31/11 14:52","3","682.91"
"15584","9/28/11 10:09","4","725.11"
"15585","6/16/11 8:38","1","455.3"
"15587","9/11/11 12:10","4","913.68"
"15589","3/29/11 9:54","3","478.53"
"15592","10/24/11 8:59","1","388.58"
"15593","9/30/11 11:46","1","199.8"
"15594","9/7/11 10:51","5","1771.78"
"15596","8/31/11 10:55","5","1406.59"
"15597","11/4/11 13:26","1","324.57"
"15598","10/17/11 16:04","1","240.68"
"15599","5/19/11 13:05","2","761.74"
"15601","9/11/11 15:20","14","6776.56"
"15602","9/30/11 9:38","9","1297.87"
"15603","9/22/11 10:04","1","48.48"
"15604","10/18/11 14:47","1","216.39"
"15605","9/11/11 10:39","5","1198.23"
"15606","8/12/11 15:00","9","2920.16"
"15607","1/7/11 12:44","1","104.76"
"15608","8/11/11 9:56","4","1093.68"
"15609","6/8/11 13:00","1","298.48"
"15610","10/19/11 10:36","1","112.46"
"15611","9/30/11 13:21","13","1591.45"
"15612","11/3/11 14:52","2","195.15"
"15615","8/26/11 12:41","23","10399.74"
"15618","9/8/11 12:57","4","776.85"
"15619","11/29/11 8:14","1","336.4"
"15620","5/3/11 11:22","3","1553.18"
"15621","12/5/11 14:01","4","1293.03"
"15622","9/14/11 10:35","9","3709.56"
"15623","7/21/11 17:26","1","301.03"
"15624","8/15/11 11:38","4","588.13"
"15625","8/28/11 10:21","4","1534.26"
"15626","9/26/11 10:03","2","675.8"
"15628","9/2/11 12:52","9","2870.24"
"15630","5/19/11 10:16","2","1186.35"
"15632","8/10/11 10:57","8","3285.31"
"15634","11/22/11 16:28","1","243.55"
"15636","9/11/11 11:17","2","724.76"
"15637","10/18/11 8:28","1","223.36"
"15639","7/28/11 14:30","1","425.32"
"15640","9/22/11 14:59","15","12515.66"
"15641","8/26/11 14:04","4","1887.2"
"15643","6/1/11 7:38","3","664"
"15644","6/26/11 14:54","4","813"
"15645","11/21/11 11:55","1","612.01"
"15646","7/5/11 9:53","3","447.64"
"15648","5/19/11 15:53","2","657.35"
"15649","12/7/10 10:06","2","816"
"15651","3/24/11 8:56","3","646.3"
"15652","9/9/11 14:22","1","337.74"
"15653","9/8/11 10:49","2","877.44"
"15654","11/30/11 13:08","2","922.53"
"15655","4/10/11 15:25","1","560.67"
"15656","6/14/11 13:48","4","748.5"
"15657","11/17/11 12:19","1","30"
"15658","6/2/11 15:22","5","1024.1"
"15659","10/27/11 9:23","1","306.45"
"15660","9/15/11 13:57","9","1600.86"
"15661","1/5/11 12:32","2","309.8"
"15663","8/25/11 15:50","1","138.14"
"15664","10/20/11 10:57","1","386.43"
"15665","6/24/11 14:57","2","2242.01"
"15667","10/31/11 10:56","1","301.32"
"15668","5/6/11 10:39","1","76.32"
"15669","8/28/11 11:19","4","684.34"
"15670","2/16/11 10:50","1","173.05"
"15671","9/6/11 10:53","7","2657.13"
"15673","9/12/11 16:12","4","2881.02"
"15674","9/27/11 15:17","5","2446.6"
"15675","9/19/11 13:48","3","323.69"
"15676","3/1/11 10:19","3","3435.76"
"15677","10/21/11 15:36","1","657.23"
"15678","10/18/11 9:25","1","352.7"
"15679","7/8/11 13:31","4","781.28"
"15680","12/8/10 14:43","3","1333.68"
"15681","6/9/11 16:34","5","1426.16"
"15683","8/14/11 12:56","1","193.75"
"15687","6/6/11 9:13","9","2993.1"
"15689","8/12/11 9:37","2","254.1"
"15690","8/31/11 11:40","2","239.76"
"15691","4/1/11 15:13","1","136.8"
"15692","11/11/11 14:12","1","191.04"
"15694","6/5/11 11:44","14","6479.4"
"15695","3/18/11 8:32","2","409.98"
"15696","9/21/11 8:55","8","2736.46"
"15699","11/22/11 8:26","1","309.65"
"15700","6/20/11 16:53","2","696.68"
"15701","9/27/11 10:41","4","1542.14"
"15703","3/20/11 10:51","1","211.5"
"15704","7/22/11 13:35","4","2293.62"
"15705","5/22/11 15:37","1","143.1"
"15706","9/25/11 12:45","4","1060.56"
"15707","9/14/11 14:19","4","945.58"
"15708","7/24/11 12:20","7","3364.24"
"15709","3/1/11 10:38","1","133.25"
"15712","9/29/11 13:03","5","1072.36"
"15713","7/19/11 13:34","2","356.7"
"15714","9/23/11 11:25","2","330.88"
"15716","7/17/11 11:59","4","1118.81"
"15717","4/19/11 13:21","1","150.3"
"15719","9/1/11 12:41","13","5045.61"
"15720","11/15/11 14:48","1","598.73"
"15721","11/28/11 12:14","1","507.08"
"15722","8/23/11 11:30","5","2222.56"
"15723","12/10/10 11:12","1","203.1"
"15724","5/22/11 14:40","2","218.25"
"15725","11/24/11 14:51","1","415.25"
"15727","8/24/11 14:54","7","5178.96"
"15729","5/11/11 12:36","1","85"
"15730","9/8/11 14:28","3","1120.88"
"15732","5/11/11 14:24","2","294.12"
"15733","3/2/11 9:05","1","162.3"
"15734","8/17/11 10:50","2","1339.45"
"15737","9/21/11 13:24","8","1205.12"
"15738","9/4/11 12:04","16","4812.42"
"15739","10/4/11 13:42","1","449.12"
"15740","10/21/11 14:29","1","154.88"
"15743","8/18/11 12:43","4","784.46"
"15744","9/23/11 9:52","1","34.8"
"15745","9/27/11 10:24","4","1094.59"
"15746","7/28/11 15:21","1","196.88"
"15747","8/11/11 14:04","3","974.04"
"15748","10/30/11 12:51","1","149.31"
"15749","4/18/11 13:20","3","44534.3"
"15750","9/28/11 13:00","8","2465.48"
"15752","9/7/11 15:52","7","2637.38"
"15753","2/8/11 12:41","1","79.2"
"15754","9/27/11 10:12","3","458.57"
"15755","9/26/11 15:51","6","2364.25"
"15756","7/10/11 11:19","4","532.96"
"15757","5/6/11 11:40","2","714.42"
"15758","11/15/11 10:48","1","205.25"
"15759","5/5/11 15:13","3","253.04"
"15762","9/23/11 15:17","2","583.75"
"15763","9/23/11 12:10","2","1086.92"
"15764","9/12/11 17:58","6","3279.97"
"15766","10/6/11 17:03","1","315.06"
"15768","8/16/11 10:48","3","621.83"
"15769","9/13/11 9:33","26","56252.72"
"15773","12/4/11 12:48","1","635.68"
"15774","10/2/11 12:04","1","270.8"
"15775","4/8/11 12:56","1","104.9"
"15776","7/29/11 13:46","1","241.62"
"15777","4/12/11 16:43","4","1047.11"
"15780","6/9/11 12:01","3","475.28"
"15781","7/25/11 12:25","3","345.46"
"15782","9/11/11 14:29","3","2614.74"
"15783","11/29/11 9:50","1","246.3"
"15785","7/5/11 10:08","5","2328.97"
"15786","8/17/11 13:33","3","4932.2"
"15787","11/13/11 14:55","3","948.05"
"15789","12/16/10 14:35","1","351.3"
"15790","11/29/11 14:53","1","220.85"
"15791","5/19/11 15:15","2","1612.69"
"15793","3/16/11 10:45","3","965.61"
"15795","7/13/11 10:43","1","610.01"
"15796","9/28/11 16:38","8","2711.56"
"15797","8/18/11 17:04","4","2207.4"
"15799","9/25/11 12:46","3","884.14"
"15800","8/24/11 14:23","2","699.08"
"15801","8/22/11 9:53","3","1063.95"
"15802","7/20/11 11:38","1","451.42"
"15803","10/19/11 14:56","1","415.82"
"15804","9/6/11 15:14","13","4206.39"
"15805","8/25/11 14:50","17","5528.48"
"15806","7/5/11 12:15","3","784.58"
"15807","9/23/11 14:43","3","903.9"
"15808","2/6/11 14:33","4","3734.97"
"15809","6/8/11 15:31","5","515.77"
"15810","9/22/11 9:38","4","1391.98"
"15811","8/26/11 9:37","6","2218.62"
"15812","8/24/11 14:19","5","1801.14"
"15813","5/16/11 8:13","2","1303.91"
"15814","11/3/11 14:42","4","1945.33"
"15815","7/22/11 12:20","5","2100.6"
"15819","7/31/11 15:22","4","1905.45"
"15820","1/24/11 12:00","1","206.98"
"15821","10/9/11 13:28","2","570.96"
"15822","12/6/11 14:50","2","885.47"
"15823","12/2/10 15:08","1","15"
"15825","6/20/11 13:27","1","532.94"
"15826","5/13/11 10:44","3","1654.31"
"15827","9/27/11 15:35","14","1836.09"
"15829","9/1/11 16:45","2","636.14"
"15830","11/2/11 10:40","1","576"
"15831","8/7/11 13:54","3","801.76"
"15832","3/30/11 15:29","1","836.79"
"15834","9/30/11 14:41","4","2233.75"
"15835","7/25/11 12:50","4","954.09"
"15836","10/20/11 17:13","1","137.37"
"15837","10/6/11 9:01","1","391.98"
"15838","9/23/11 9:19","19","33643.08"
"15839","9/20/11 12:12","3","1048.49"
"15840","6/20/11 11:42","2","355.56"
"15841","9/28/11 12:15","4","1224.06"
"15843","2/9/11 10:19","1","118.95"
"15844","10/24/11 15:19","1","130.74"
"15845","9/14/11 9:22","8","3711.77"
"15847","2/24/11 16:46","2","389.27"
"15850","6/24/11 14:16","2","238.85"
"15852","6/6/11 11:22","2","160.71"
"15853","10/19/11 10:38","1","110.8"
"15854","9/14/11 12:25","12","2974.65"
"15855","7/26/11 10:20","5","712.24"
"15856","9/5/11 17:44","27","16387.57"
"15857","11/21/11 12:18","1","297"
"15858","9/23/11 9:39","5","1438.85"
"15860","9/25/11 12:31","8","977.21"
"15861","7/28/11 11:29","8","3165.36"
"15862","8/19/11 16:34","4","832.88"
"15863","5/31/11 11:36","2","68.84"
"15864","9/2/11 10:31","6","1936.32"
"15865","9/12/11 9:38","3","895.13"
"15866","8/30/11 14:09","1","230.53"
"15867","9/30/11 15:04","15","3812.64"
"15869","3/7/11 17:23","2","149.64"
"15870","11/7/11 10:58","1","354.09"
"15872","11/25/11 11:55","2","360.93"
"15874","6/15/11 11:01","7","4405.88"
"15877","12/8/11 11:53","2","493.28"
"15880","12/5/10 13:00","1","343.28"
"15881","12/13/10 10:36","5","501.39"
"15882","5/25/11 11:35","4","516.36"
"15883","12/7/11 17:05","2","396.48"
"15885","9/8/11 10:43","3","379.35"
"15886","10/10/11 14:25","1","181.09"
"15888","9/20/11 12:30","1","168.31"
"15889","7/6/11 11:10","2","446.87"
"15891","4/27/11 12:35","1","524.52"
"15894","3/31/11 13:50","2","263.55"
"15895","7/13/11 10:27","1","179.17"
"15897","5/29/11 13:50","2","222.05"
"15898","4/27/11 10:03","5","1388.88"
"15899","12/6/10 10:36","1","56.25"
"15900","11/16/11 12:19","1","351.11"
"15901","9/23/11 12:38","3","363.88"
"15903","9/30/11 13:31","7","5126.76"
"15904","12/1/11 14:50","1","164.68"
"15906","7/18/11 11:37","7","1567.69"
