customer_id,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score
16775,2011-09-28 16:35:00,11,1695.66,71,3,3,3,333
16776,2011-10-10 13:04:00,1,388.28,59,3,1,1,311
16777,2011-09-20 13:41:00,2,226.35,79,3,2,1,321
16778,2011-09-26 13:48:00,2,245.94,73,3,2,1,321
16779,2011-09-29 16:53:00,22,10629.72,70,3,3,3,333
16780,2011-08-31 16:09:00,2,425.19,99,2,2,2,222
16781,2010-12-02 14:26:00,1,311.25,371,1,1,1,111
16782,2011-09-23 09:26:00,13,2279.9,77,3,3,3,333
16784,2011-11-20 12:20:00,1,107.6,18,3,1,1,311
16788,2011-08-08 14:53:00,2,597.48,122,2,2,2,222
16789,2011-12-01 15:12:00,1,80.8,7,3,1,1,311
16790,2011-12-06 11:53:00,6,1545.62,3,3,3,3,333
16791,2011-08-09 13:22:00,7,1721.78,121,2,3,3,233
16792,2011-03-02 14:41:00,2,110.38,281,1,2,1,121
16793,2011-10-13 15:08:00,1,243.84,56,3,1,1,311
16794,2011-09-11 15:50:00,10,1222.71,88,2,3,3,233
16795,2010-12-09 14:08:00,1,414.88,364,1,1,2,112
16796,2011-09-11 14:01:00,1,305.62,88,2,1,1,211
16800,2011-11-28 14:06:00,1,1201.49,10,3,1,3,313
16801,2011-06-29 15:33:00,4,1619.73,162,1,3,3,133
16803,2011-10-05 14:28:00,1,332.3,64,3,1,1,311
16804,2011-03-14 15:48:00,3,536.99,269,1,2,2,122
16805,2011-06-19 11:23:00,2,460.59,173,1,2,2,122
16806,2011-08-28 15:27:00,4,801.49,102,2,3,2,232
16807,2011-07-20 12:00:00,3,1121.59,142,2,2,2,222
16808,2011-09-01 19:34:00,2,288.42,98,2,2,1,221
16809,2011-07-26 14:24:00,5,914.69,135,2,3,2,232
16810,2011-05-31 15:32:00,1,309.54,191,1,1,1,111
16811,2011-12-05 11:39:00,2,547.07,4,3,2,2,322
16812,2010-12-14 12:35:00,1,479.35,359,1,1,2,112
16813,2011-09-04 11:12:00,10,1692.98,96,2,3,3,233
16814,2011-09-13 10:17:00,21,6509.1,87,2,3,3,233
16816,2011-08-28 14:16:00,4,417.06,102,2,3,2,232
16817,2011-06-07 10:05:00,9,1604.75,185,1,3,3,133
16818,2011-09-07 14:40:00,11,3349.57,92,2,3,3,233
16820,2011-09-05 12:06:00,1,497.61,95,2,1,2,212
16823,2011-04-26 15:00:00,1,358.38,226,1,1,1,111
16824,2011-06-28 13:36:00,2,460.64,163,1,2,2,122
16825,2011-06-07 09:44:00,2,775.18,185,1,2,2,122
16826,2011-10-19 14:05:00,1,341.7,50,3,1,1,311
16828,2011-09-07 15:10:00,2,128.5,92,2,2,1,221
16829,2011-07-06 10:48:00,1,197.22,156,2,1,1,211
16830,2011-11-01 11:35:00,1,325.91,38,3,1,1,311
16832,2011-06-08 15:36:00,3,199.15,183,1,2,1,121
16833,2011-03-25 08:53:00,4,1106.53,259,1,3,2,132
16834,2011-04-26 09:37:00,1,413.46,227,1,1,2,112
16835,2011-08-03 13:50:00,2,180.85,127,2,2,1,221
16836,2011-08-15 12:38:00,2,251.87,115,2,2,1,221
16837,2011-07-05 10:06:00,11,3170.98,157,2,3,3,233
16838,2011-05-26 13:13:00,2,588.85,196,1,2,2,122
16839,2011-09-26 15:13:00,34,16594.35,73,3,3,3,333
16841,2011-07-25 13:06:00,6,1869.82,136,2,3,3,233
16842,2011-08-31 10:42:00,3,1264.19,100,2,2,3,223
16843,2011-09-07 10:56:00,16,10196.57,93,2,3,3,233
16846,2011-10-20 13:55:00,1,214.32,49,3,1,1,311
16847,2011-10-27 13:29:00,1,193.44,42,3,1,1,311
16848,2011-10-18 08:42:00,1,281.42,52,3,1,1,311
16849,2011-06-06 09:16:00,1,124.57,186,1,1,1,111
16850,2011-01-10 11:09:00,1,332.41,333,1,1,1,111
16851,2011-12-05 13:32:00,3,342.45,3,3,2,1,321
16852,2011-06-16 15:49:00,2,144.91,175,1,2,1,121
16855,2011-11-16 12:03:00,2,328.4,23,3,2,1,321
16856,2011-11-25 08:59:00,1,35.4,14,3,1,1,311
16858,2010-12-06 09:52:00,1,375.69,368,1,1,1,111
16859,2011-07-18 12:19:00,2,747.81,143,2,2,2,222
16861,2011-07-04 15:38:00,2,173.76,157,2,2,1,221
16863,2010-12-08 08:58:00,2,502.8,366,1,2,2,122
16866,2011-07-22 10:06:00,3,207.74,140,2,2,1,221
16869,2011-06-27 12:16:00,4,825.42,165,1,3,2,132
16871,2011-09-11 15:59:00,6,2812.34,88,2,3,3,233
16872,2011-09-23 16:05:00,3,680.02,76,3,2,2,322
16873,2011-08-04 15:33:00,6,7123.62,126,2,3,3,233
16875,2011-07-18 11:41:00,5,2095.53,144,2,3,3,233
16877,2011-07-10 16:18:00,6,853.72,151,2,3,2,232
16878,2011-09-16 17:39:00,1,13.3,83,3,1,1,311
16880,2011-09-01 11:22:00,7,1519.08,99,2,3,3,233
16881,2011-10-04 10:33:00,1,432.0,66,3,1,2,312
16882,2011-04-14 14:36:00,3,705.12,238,1,2,2,122
16883,2011-06-05 12:51:00,2,276.73,186,1,2,1,121
16884,2011-11-02 11:52:00,2,429.84,37,3,2,2,322
16885,2010-12-17 17:23:00,3,471.51,356,1,2,2,122
16887,2011-11-04 14:07:00,1,194.88,34,3,1,1,311
16889,2011-05-29 11:05:00,3,1578.67,194,1,2,3,123
16891,2011-09-05 11:31:00,5,809.7,95,2,3,2,232
16892,2011-06-09 11:35:00,5,525.54,183,1,3,2,132
16893,2010-12-08 12:06:00,1,145.93,366,1,1,1,111
16895,2011-10-06 12:15:00,1,219.14,64,3,1,1,311
16897,2011-02-13 15:02:00,2,289.78,298,1,2,1,121
16898,2011-06-15 13:35:00,3,508.81,176,1,2,2,122
16899,2011-09-11 10:35:00,6,1281.56,89,2,3,3,233
16900,2011-11-23 10:32:00,3,887.11,16,3,2,2,322
16902,2011-08-15 14:17:00,1,1706.88,115,2,1,3,213
16903,2011-11-10 15:32:00,1,373.24,28,3,1,1,311
16904,2011-09-06 12:25:00,16,3754.27,93,2,3,3,233
16905,2011-04-17 11:30:00,7,3102.43,236,1,3,3,133
16906,2011-09-19 11:49:00,4,579.77,81,3,3,2,332
16907,2011-07-14 17:44:00,5,981.65,147,2,3,2,232
16909,2011-09-28 16:45:00,1,379.14,71,3,1,1,311
16910,2011-09-09 14:14:00,8,1510.06,90,2,3,3,233
16912,2011-07-28 14:35:00,11,2575.38,133,2,3,3,233
16913,2011-02-22 12:56:00,1,113.44,289,1,1,1,111
16914,2011-11-03 15:27:00,1,208.46,35,3,1,1,311
16915,2011-08-04 13:03:00,6,621.68,126,2,3,2,232
16916,2010-12-02 13:14:00,2,576.26,371,1,2,2,122
16917,2011-03-08 11:55:00,1,391.52,276,1,1,2,112
16918,2011-09-05 13:50:00,6,1068.82,94,2,3,2,232
16919,2011-07-06 13:35:00,11,2596.45,155,2,3,3,233
16921,2011-10-09 16:22:00,1,169.79,60,3,1,1,311
16923,2011-09-01 14:29:00,19,7247.61,98,2,3,3,233
16924,2011-09-16 12:54:00,3,846.75,83,3,2,2,322
16926,2010-12-03 13:42:00,1,230.25,370,1,1,1,111
16927,2011-08-16 11:10:00,3,543.05,115,2,2,2,222
16928,2011-09-06 13:29:00,17,2847.6,93,2,3,3,233
16929,2011-09-29 09:16:00,7,1295.39,71,3,3,3,333
16930,2011-11-13 16:13:00,3,380.55,25,3,2,1,321
16931,2011-09-25 13:08:00,21,4604.22,74,3,3,3,333
16932,2011-10-17 14:12:00,1,161.94,52,3,1,1,311
16933,2011-04-14 13:33:00,2,563.23,238,1,2,2,122
16934,2011-10-16 12:40:00,2,950.93,53,3,2,2,322
16936,2011-11-14 11:04:00,1,262.68,25,3,1,1,311
16938,2011-06-13 11:24:00,4,2736.38,179,1,3,3,133
16940,2011-06-23 13:13:00,3,3049.88,168,1,2,3,123
16942,2011-07-06 17:31:00,9,1920.59,155,2,3,3,233
16943,2011-05-12 11:57:00,3,816.73,211,1,2,2,122
16945,2011-09-02 09:48:00,19,4345.5,98,2,3,3,233
16947,2011-04-18 09:38:00,1,406.48,235,1,1,2,112
16948,2011-07-24 12:46:00,3,435.02,137,2,2,2,222
16949,2011-06-07 10:34:00,6,1286.27,185,1,3,3,133
16950,2011-08-07 13:30:00,3,1178.56,123,2,2,2,222
16951,2011-07-28 12:05:00,3,1277.75,134,2,2,3,223
16952,2011-08-22 13:03:00,2,167.61,108,2,2,1,221
16953,2011-11-09 15:54:00,1,20.8,29,3,1,1,311
16954,2011-08-07 10:55:00,9,2085.08,124,2,3,3,233
16955,2011-06-08 10:36:00,4,518.67,184,1,3,2,132
16956,2011-11-22 08:56:00,1,308.74,17,3,1,1,311
16957,2011-04-14 13:56:00,2,416.64,238,1,2,2,122
16959,2011-09-13 15:03:00,1,117.35,86,2,1,1,211
16960,2011-04-01 11:54:00,3,507.05,252,1,2,2,122
16961,2011-08-15 13:46:00,1,234.17,115,2,1,1,211
16963,2011-06-05 13:48:00,1,110.55,186,1,1,1,111
16965,2011-04-27 12:08:00,1,201.19,226,1,1,1,111
16966,2011-06-22 15:06:00,7,2154.97,169,1,3,3,133
16967,2011-06-03 14:24:00,1,319.02,188,1,1,1,111
16968,2011-08-24 10:51:00,2,439.43,107,2,2,2,222
16969,2011-07-28 13:54:00,3,650.41,133,2,2,2,222
16971,2011-11-01 15:06:00,1,357.21,37,3,1,1,311
16976,2011-03-17 16:33:00,1,251.52,266,1,1,1,111
16978,2011-09-23 12:50:00,1,344.33,76,3,1,1,311
16979,2011-07-15 08:59:00,6,1852.0,147,2,3,3,233
16980,2011-03-29 16:36:00,2,1078.96,254,1,2,2,122
16982,2011-10-10 12:28:00,1,384.06,59,3,1,1,311
16983,2011-09-04 11:00:00,7,1931.25,96,2,3,3,233
16984,2011-09-12 13:43:00,2,4481.35,87,2,2,3,223
16985,2011-09-12 13:38:00,10,5464.12,87,2,3,3,233
16986,2011-11-09 15:52:00,2,1873.2,29,3,2,3,323
16987,2011-06-22 16:44:00,7,1625.05,169,1,3,3,133
16988,2011-12-04 16:02:00,1,126.12,4,3,1,1,311
16989,2011-09-21 14:17:00,6,1133.25,78,3,3,2,332
16990,2011-05-05 08:30:00,1,179.0,218,1,1,1,111
16992,2011-09-02 08:50:00,5,1614.31,98,2,3,3,233
16996,2011-08-10 14:34:00,6,1456.96,120,2,3,3,233
16997,2011-02-03 15:17:00,3,702.0,308,1,2,2,122
16998,2011-07-13 09:44:00,4,295.0,149,2,3,1,231
16999,2011-09-26 15:43:00,2,484.82,73,3,2,2,322
17001,2011-09-09 12:24:00,11,3989.57,90,2,3,3,233
17002,2011-09-15 12:40:00,3,1493.73,84,3,2,3,323
17004,2011-09-08 12:16:00,2,1412.94,92,2,2,3,223
17006,2011-09-25 12:15:00,4,781.78,75,3,3,2,332
17007,2011-07-07 18:14:00,6,889.93,154,2,3,2,232
17010,2011-11-21 14:49:00,1,195.36,17,3,1,1,311
17011,2011-11-09 13:30:00,1,270.9,29,3,1,1,311
17014,2011-12-01 14:09:00,3,586.33,7,3,2,2,322
17015,2011-09-29 17:36:00,3,1842.56,70,3,2,3,323
17017,2011-09-28 09:40:00,20,8694.26,72,3,3,3,333
17018,2011-10-30 11:42:00,2,920.1,40,3,2,2,322
17019,2011-03-23 11:16:00,4,1272.61,261,1,3,3,133
17022,2011-11-08 17:09:00,1,71.0,30,3,1,1,311
17024,2011-09-01 15:21:00,3,95.85,98,2,2,1,221
17025,2010-12-01 15:46:00,3,357.77,372,1,2,1,121
17026,2011-06-07 14:28:00,2,154.83,184,1,2,1,121
17027,2011-09-22 12:24:00,6,890.29,77,3,3,2,332
17029,2011-08-21 11:06:00,2,716.0,110,2,2,2,222
17030,2011-10-07 08:49:00,1,146.87,63,3,1,1,311
17031,2011-07-08 09:38:00,2,380.35,154,2,2,1,221
17033,2011-09-14 14:34:00,3,1030.14,85,2,2,2,222
17034,2011-09-21 08:27:00,3,745.52,79,3,2,2,322
17035,2011-04-08 11:23:00,2,433.53,245,1,2,2,122
17037,2011-09-13 12:49:00,1,1267.32,86,2,1,3,213
17038,2011-11-09 13:50:00,1,112.4,29,3,1,1,311
17040,2011-07-25 10:19:00,1,449.73,137,2,1,2,212
17041,2011-08-23 09:53:00,3,1081.57,108,2,2,2,222
17042,2011-08-10 13:19:00,5,1044.38,120,2,3,2,232
17043,2011-06-14 13:52:00,4,1735.18,177,1,3,3,133
17044,2011-11-14 14:28:00,1,948.48,24,3,1,2,312
17045,2011-08-18 17:09:00,3,339.44,112,2,2,1,221
17046,2011-07-05 14:24:00,1,642.02,156,2,1,2,212
17047,2011-09-15 13:27:00,3,1100.9,84,3,2,2,322
17048,2011-08-14 11:49:00,3,925.35,117,2,2,2,222
17049,2011-09-16 13:03:00,9,5659.98,83,3,3,3,333
17050,2011-09-04 13:48:00,6,3228.84,95,2,3,3,233
17051,2011-05-29 14:13:00,1,247.14,193,1,1,1,111
17052,2011-11-11 14:50:00,1,413.75,27,3,1,2,312
17053,2011-08-01 10:23:00,1,498.48,130,2,1,2,212
17054,2011-07-25 09:58:00,5,1356.33,137,2,3,3,233
17058,2011-09-19 10:13:00,3,1179.89,81,3,2,2,322
17059,2011-08-21 15:17:00,5,3095.04,109,2,3,3,233
17060,2011-03-18 13:27:00,1,234.24,265,1,1,1,111
17061,2011-09-27 11:24:00,11,5232.23,73,3,3,3,333
17062,2010-12-09 12:37:00,4,538.37,364,1,3,2,132
17063,2011-06-29 13:59:00,7,1461.14,162,1,3,3,133
17064,2011-06-10 10:26:00,3,859.35,182,1,2,2,122
17068,2011-09-06 12:10:00,21,4552.14,94,2,3,3,233
17069,2011-09-23 08:25:00,9,2709.7,77,3,3,3,333
17070,2011-08-17 17:01:00,1,312.14,113,2,1,1,211
17071,2011-09-12 15:31:00,9,2429.03,87,2,3,3,233
17073,2011-09-18 16:04:00,4,1446.09,81,3,3,3,333
17075,2011-03-31 13:47:00,4,834.12,252,1,3,2,132
17076,2011-03-11 08:59:00,3,841.08,273,1,2,2,122
17078,2011-11-03 19:17:00,2,378.2,35,3,2,1,321
17079,2011-09-22 15:34:00,1,118.8,77,3,1,1,311
17080,2011-03-15 12:05:00,2,287.62,269,1,2,1,121
17081,2011-11-14 12:56:00,2,290.16,24,3,2,1,321
17082,2011-11-06 15:17:00,2,2003.85,32,3,2,3,323
17083,2011-08-22 15:43:00,3,1405.78,108,2,2,3,223
17084,2011-11-04 14:54:00,2,2949.75,34,3,2,3,323
17085,2011-08-08 14:15:00,5,1566.65,122,2,3,3,233
17086,2011-12-02 13:54:00,6,2050.08,6,3,3,3,333
17088,2011-09-28 10:39:00,4,1991.01,72,3,3,3,333
17090,2011-09-02 15:05:00,7,2043.95,97,2,3,3,233
17091,2011-09-02 14:56:00,9,3827.76,97,2,3,3,233
17092,2011-09-13 12:09:00,4,1777.78,87,2,3,3,233
17094,2011-01-21 13:09:00,1,302.0,321,1,1,1,111
17095,2011-02-13 13:52:00,3,1324.16,298,1,2,3,123
17096,2011-07-19 17:02:00,4,1022.13,142,2,3,2,232
17097,2011-08-31 15:35:00,8,954.42,99,2,3,2,232
17100,2011-11-21 16:36:00,2,971.74,17,3,2,2,322
17101,2011-06-14 14:49:00,4,1621.73,177,1,3,3,133
17102,2011-03-23 10:08:00,1,25.5,261,1,1,1,111
17105,2011-07-03 15:53:00,2,665.78,158,1,2,2,122
17107,2011-09-25 14:37:00,6,10815.43,74,3,3,3,333
17109,2011-04-21 15:51:00,6,885.04,231,1,3,2,132
17110,2011-06-27 12:58:00,1,163.3,164,1,1,1,111
17111,2011-10-23 15:59:00,1,248.61,46,3,1,1,311
17114,2011-07-24 11:58:00,8,808.62,138,2,3,2,232
17115,2011-06-10 08:54:00,3,837.5,182,1,2,2,122
17117,2011-02-24 13:54:00,1,116.2,287,1,1,1,111
17118,2011-01-26 12:19:00,1,157.02,316,1,1,1,111
17119,2011-12-06 14:40:00,2,606.91,2,3,2,2,322
17120,2011-04-20 15:21:00,1,307.46,232,1,1,1,111
17122,2011-08-12 14:33:00,1,138.32,118,2,1,1,211
17123,2011-07-01 10:47:00,1,345.3,161,1,1,1,111
17124,2011-06-07 14:02:00,1,298.89,184,1,1,1,111
17125,2011-10-20 14:41:00,1,259.35,49,3,1,1,311
17126,2011-07-10 13:52:00,5,1004.75,151,2,3,2,232
17128,2011-01-09 12:02:00,1,157.09,334,1,1,1,111
17131,2011-09-25 12:42:00,5,2463.17,74,3,3,3,333
17133,2011-09-13 13:15:00,7,4892.24,86,2,3,3,233
17134,2011-08-25 09:53:00,2,425.0,106,2,2,2,222
17135,2011-02-23 10:27:00,7,1139.73,289,1,3,2,132
17138,2011-03-09 11:54:00,1,380.5,275,1,1,1,111
17139,2011-09-12 13:16:00,12,10668.47,87,2,3,3,233
17140,2011-04-06 13:33:00,1,465.32,246,1,1,2,112
17142,2011-04-14 18:22:00,1,579.0,238,1,1,2,112
17144,2011-09-16 12:50:00,2,984.57,83,3,2,2,322
17146,2011-08-26 12:44:00,3,749.78,104,2,2,2,222
17147,2011-09-20 08:23:00,4,1714.59,80,3,3,3,333
17148,2011-10-19 09:59:00,1,124.88,51,3,1,1,311
17152,2011-05-29 12:19:00,3,1689.5,193,1,2,3,123
17153,2011-11-15 13:42:00,1,213.78,23,3,1,1,311
17154,2011-09-25 13:42:00,1,329.34,74,3,1,1,311
17155,2011-06-15 10:22:00,2,251.7,177,1,2,1,121
17157,2011-06-16 15:08:00,2,319.0,175,1,2,1,121
17158,2011-04-21 10:12:00,3,1266.97,232,1,2,3,123
17159,2011-09-25 15:56:00,3,1538.88,74,3,2,3,323
17160,2011-08-22 13:32:00,6,3518.03,108,2,3,3,233
17162,2011-07-31 16:04:00,10,1715.46,130,2,3,3,233
17163,2011-09-22 15:54:00,2,293.1,77,3,2,1,321
17164,2011-09-21 11:48:00,7,2467.35,79,3,3,3,333
17165,2011-02-28 16:39:00,1,158.68,283,1,1,1,111
17166,2011-05-20 08:18:00,2,206.34,203,1,2,1,121
17169,2011-06-09 13:16:00,2,835.78,182,1,2,2,122
17171,2011-02-23 16:37:00,1,224.91,288,1,1,1,111
17172,2011-09-22 09:36:00,1,317.76,78,3,1,1,311
17173,2011-08-15 10:28:00,8,3766.6,116,2,3,3,233
17174,2011-05-06 11:47:00,1,59.9,217,1,1,1,111
17175,2011-07-21 18:08:00,4,1443.69,140,2,3,3,233
17176,2011-05-22 12:41:00,1,306.13,200,1,1,1,111
17179,2011-06-14 16:48:00,3,711.79,177,1,2,2,122
17180,2011-04-12 16:20:00,4,796.03,240,1,3,2,132
17181,2010-12-01 12:38:00,2,239.92,372,1,2,1,121
17183,2011-08-26 15:25:00,6,3347.31,104,2,3,3,233
17186,2011-10-24 10:20:00,2,144.0,46,3,2,1,321
17187,2011-04-27 12:39:00,1,203.95,225,1,1,1,111
17188,2011-06-28 14:51:00,7,2474.23,163,1,3,3,133
17189,2011-08-25 19:39:00,2,384.4,105,2,2,1,221
17190,2011-05-16 15:29:00,2,444.74,206,1,2,2,122
17191,2011-09-06 12:15:00,7,2095.13,94,2,3,3,233
17193,2011-09-14 10:40:00,7,1699.3,86,2,3,3,233
17194,2011-03-11 12:05:00,2,262.62,273,1,2,1,121
17197,2011-11-10 10:32:00,1,1013.01,29,3,1,2,312
17198,2010-12-09 13:34:00,3,692.22,364,1,2,2,122
17201,2011-10-17 11:55:00,1,342.63,53,3,1,1,311
17203,2011-11-04 12:27:00,6,3563.85,34,3,3,3,333
17204,2011-06-17 14:46:00,4,1564.56,174,1,3,3,133
17205,2011-10-17 12:46:00,1,384.08,52,3,1,1,311
17206,2011-10-17 13:25:00,1,204.24,52,3,1,1,311
17211,2011-06-12 13:21:00,8,2317.22,179,1,3,3,133
17212,2011-03-31 19:42:00,1,226.85,252,1,1,1,111
17213,2011-07-21 15:47:00,7,2781.23,140,2,3,3,233
17214,2011-09-15 11:25:00,6,1069.12,85,2,3,2,232
17217,2011-04-19 17:19:00,1,113.5,233,1,1,1,111
17218,2011-09-29 16:48:00,10,1960.72,70,3,3,3,333
17219,2011-11-08 11:25:00,1,114.23,31,3,1,1,311
17220,2011-09-29 14:46:00,14,3198.25,70,3,3,3,333
17221,2011-12-02 13:35:00,2,335.13,6,3,2,1,321
17222,2011-10-05 13:58:00,1,354.15,64,3,1,1,311
17223,2011-02-02 15:57:00,2,426.79,309,1,2,2,122
17226,2011-02-04 11:52:00,1,393.49,308,1,1,2,112
17227,2011-09-30 15:14:00,6,939.32,69,3,3,2,332
17228,2011-09-13 11:34:00,8,1906.09,87,2,3,3,233
17229,2011-09-04 13:56:00,2,318.76,95,2,2,1,221
17230,2011-03-20 16:12:00,8,3638.41,263,1,3,3,133
17231,2011-08-05 16:19:00,10,3174.32,125,2,3,3,233
17232,2011-12-07 12:21:00,2,421.52,1,3,2,2,322
17233,2011-11-04 14:06:00,1,190.88,34,3,1,1,311
17234,2011-06-10 11:20:00,1,149.89,182,1,1,1,111
17235,2010-12-02 13:38:00,2,550.06,371,1,2,2,122
17236,2011-06-13 15:47:00,6,916.13,178,1,3,2,132
17237,2011-11-28 15:02:00,2,314.69,10,3,2,1,321
17238,2011-09-16 13:53:00,17,3744.65,83,3,3,3,333
17239,2011-01-31 09:41:00,1,382.5,312,1,1,1,111
17242,2011-08-23 14:55:00,2,1135.04,107,2,2,2,222
17243,2011-09-08 12:44:00,26,8676.85,91,2,3,3,233
17244,2011-10-17 15:19:00,1,954.9,52,3,1,2,312
17245,2011-05-19 10:43:00,1,171.45,204,1,1,1,111
17247,2011-11-24 15:21:00,1,282.19,14,3,1,1,311
17248,2011-08-11 13:34:00,1,318.65,119,2,1,1,211
17250,2011-03-23 16:45:00,2,384.52,260,1,2,1,121
17251,2010-12-12 11:06:00,1,283.28,362,1,1,1,111
17252,2011-08-15 09:45:00,2,353.86,116,2,2,1,221
17253,2011-11-21 12:59:00,1,178.26,17,3,1,1,311
17254,2011-12-05 12:46:00,2,272.44,3,3,2,1,321
17255,2011-02-13 15:18:00,2,298.41,298,1,2,1,121
17256,2011-08-24 13:30:00,2,240.0,106,2,2,1,221
17259,2011-07-14 15:01:00,2,603.37,147,2,2,2,222
17262,2011-04-26 15:58:00,5,1253.36,226,1,3,3,133
17263,2011-05-15 14:32:00,1,63.44,207,1,1,1,111
17265,2011-07-24 10:49:00,2,562.9,138,2,2,2,222
17266,2011-07-15 11:57:00,3,310.64,147,2,2,1,221
17267,2011-08-04 17:22:00,2,317.62,126,2,2,1,221
17268,2011-08-24 10:06:00,4,763.64,107,2,3,2,232
17272,2011-05-24 13:46:00,4,2148.63,198,1,3,3,133
17274,2011-11-04 13:16:00,1,111.98,34,3,1,1,311
17277,2011-04-26 12:47:00,2,1065.35,226,1,2,2,122
17278,2011-04-12 13:10:00,1,246.04,240,1,1,1,111
17279,2011-10-13 11:58:00,1,187.83,57,3,1,1,311
17282,2011-08-01 14:29:00,3,1703.41,129,2,2,3,223
17284,2011-08-11 12:00:00,6,1652.58,120,2,3,3,233
17286,2011-11-18 12:47:00,1,153.92,20,3,1,1,311
17287,2011-09-26 12:53:00,7,1064.11,73,3,3,2,332
17288,2011-05-16 14:32:00,7,1419.73,206,1,3,3,133
17289,2011-06-12 13:51:00,3,944.41,179,1,2,2,122
17290,2011-12-06 12:38:00,2,525.24,2,3,2,2,322
17291,2011-02-04 13:04:00,1,550.8,307,1,1,2,112
17293,2011-09-15 16:36:00,9,1875.11,84,2,3,3,233
17295,2011-11-11 10:49:00,3,556.95,28,3,2,2,322
17297,2011-11-22 14:43:00,1,131.78,16,3,1,1,311
17298,2011-08-07 12:21:00,2,498.42,123,2,2,2,222
17299,2011-09-11 13:22:00,4,669.11,88,2,3,2,232
17301,2011-11-18 13:43:00,1,197.63,20,3,1,1,311
17302,2011-08-09 09:04:00,5,1135.63,122,2,3,2,232
17303,2010-12-13 13:32:00,1,250.04,360,1,1,1,111
17306,2011-09-29 14:50:00,19,8631.31,70,3,3,3,333
17309,2011-09-05 15:20:00,1,82.75,94,2,1,1,211
17311,2011-09-22 14:11:00,2,1384.85,77,3,2,3,323
17312,2011-07-07 20:07:00,3,644.3,154,2,2,2,222
17313,2011-11-08 15:45:00,1,2328.84,30,3,1,3,313
17314,2011-07-14 11:28:00,8,2527.92,148,2,3,3,233
17315,2011-09-25 14:53:00,38,6292.26,74,3,3,3,333
17317,2011-09-11 12:45:00,3,2600.34,88,2,2,3,223
17320,2011-08-31 13:31:00,3,1200.62,99,2,2,3,223
17321,2011-12-01 13:41:00,2,700.86,7,3,2,2,322
17323,2011-08-07 12:05:00,7,921.07,124,2,3,2,232
17324,2010-12-08 12:45:00,4,990.23,365,1,2,2,122
17325,2011-03-04 13:09:00,1,96.8,279,1,1,1,111
17329,2011-11-25 14:24:00,2,523.11,13,3,2,2,322
17330,2011-11-17 08:56:00,2,363.9,22,3,2,1,321
17331,2011-08-08 11:55:00,1,175.2,123,2,1,1,211
17333,2011-09-15 10:11:00,1,494.25,85,2,1,2,212
17334,2011-02-04 09:03:00,2,307.02,308,1,2,1,121
17337,2011-07-11 14:55:00,4,2027.87,150,2,2,3,223
17338,2011-08-17 14:22:00,8,6643.93,113,2,3,3,233
17339,2011-09-06 13:29:00,2,243.36,93,2,2,1,221
17340,2011-09-20 13:53:00,11,12353.29,79,3,3,3,333
17341,2011-07-06 12:33:00,3,781.36,155,2,2,2,222
17343,2010-12-19 15:07:00,1,193.64,354,1,1,1,111
17344,2011-10-24 12:56:00,1,160.57,45,3,1,1,311
17345,2011-09-07 14:09:00,4,537.74,92,2,2,2,222
17346,2011-08-28 15:01:00,15,2676.56,102,2,3,3,233
17347,2011-09-14 13:12:00,1,228.96,85,2,1,1,211
17348,2011-09-29 11:39:00,5,1159.52,71,3,3,2,332
17349,2011-06-13 14:29:00,1,110.75,178,1,1,1,111
17350,2011-12-01 15:47:00,4,1286.07,7,3,2,3,323
17351,2011-06-23 19:29:00,3,587.15,168,1,2,2,122
17353,2011-08-02 17:19:00,2,1740.0,128,2,2,3,223
17354,2011-10-20 10:34:00,1,1393.06,50,3,1,3,313
17356,2011-02-01 11:07:00,1,178.22,311,1,1,1,111
17357,2011-11-15 16:30:00,2,388.14,23,3,2,1,321
17358,2011-02-09 16:57:00,2,365.85,302,1,2,1,121
17359,2011-11-28 14:37:00,1,127.86,10,3,1,1,311
17360,2011-06-08 17:09:00,3,585.79,183,1,2,2,122
17361,2011-06-06 14:02:00,3,488.2,185,1,2,2,122
17362,2011-04-14 14:43:00,2,312.23,238,1,2,1,121
17364,2011-07-25 12:58:00,11,4481.18,136,2,3,3,233
17365,2011-09-13 12:18:00,8,4801.56,86,2,3,3,233
17367,2011-04-15 14:21:00,1,168.4,237,1,1,1,111
17368,2011-09-07 14:47:00,8,1912.67,92,2,3,3,233
17370,2011-09-08 14:19:00,4,446.18,91,2,2,2,222
17371,2010-12-13 15:20:00,3,423.89,360,1,2,2,122
17372,2011-06-09 13:50:00,8,1342.68,182,1,3,3,133
17373,2011-09-29 14:40:00,4,646.92,70,3,2,2,322
17374,2011-05-05 09:05:00,2,495.77,218,1,2,2,122
17375,2011-05-24 15:45:00,3,400.1,198,1,2,2,122
17376,2011-09-30 12:36:00,2,203.2,69,3,2,1,321
17377,2011-09-26 10:22:00,20,4100.92,74,3,3,3,333
17379,2011-11-28 13:56:00,1,404.66,10,3,1,2,312
17381,2011-09-01 15:52:00,29,20275.61,98,2,3,3,233
17382,2011-10-05 13:05:00,1,65.4,64,3,1,1,311
17383,2011-12-05 17:36:00,1,199.29,3,3,1,1,311
17384,2011-05-04 16:07:00,2,336.4,218,1,2,1,121
17385,2011-11-25 11:02:00,1,261.11,14,3,1,1,311
